270,0,1299,270
71,0,191,71
301,0,1730,301
348,0,899,348
381,0,1888,381
540,1,867,540
352,0,1033,352
506,0,459,506
202,1,134,202
493,0,1463,493
578,1,931,578
125,0,245,125
122,0,242,122
17,0,1965,17
312,0,1611,312
455,0,89,455
334,0,1015,334
477,0,1447,477
428,0,1407,428
599,1,279,599
247,0,1276,247
109,0,229,109
19,0,1837,19
465,0,1305,465
516,0,1356,516
280,0,1709,280
605,1,285,605
223,0,1122,223
16,0,1964,16
137,0,257,137
29,0,1977,29
123,0,243,123
206,1,112,206
67,0,610,67
431,0,65,431
197,1,129,197
226,1,132,226
41,0,1989,41
557,1,884,557
419,0,53,419
588,1,584,588
115,0,235,115
434,0,68,434
235,0,1264,235
548,1,927,548
168,0,1470,168
195,1,127,195
227,0,1126,227
253,0,1152,253
159,0,1591,159
562,1,962,562
198,1,151,198
341,0,1022,341
242,0,1271,242
211,1,117,211
508,0,1348,508
554,1,933,554
601,1,281,601
567,1,920,567
92,0,212,92
37,0,1985,37
483,0,1453,483
181,0,1483,181
470,0,1445,470
233,0,1132,233
90,0,210,90
447,0,1426,447
330,0,881,330
231,0,1130,231
362,0,913,362
400,0,34,400
85,0,205,85
369,0,3,369
65,0,185,65
409,0,43,409
479,0,1319,479
146,0,266,146
402,0,36,402
282,0,1711,282
261,0,1160,261
437,0,71,437
518,0,1488,518
305,0,1604,305
408,0,42,408
336,0,1017,336
178,0,1610,178
176,0,1478,176
527,0,1497,527
484,0,1454,484
164,0,1596,164
469,0,1439,469
307,0,1606,307
453,0,87,453
12,0,1960,12
297,0,1596,297
366,0,0,366
392,0,26,392
246,0,1275,246
388,0,22,388
460,0,1300,460
571,1,950,571
183,0,1485,183
378,0,12,378
142,0,262,142
583,1,237,583
196,1,102,196
526,0,1496,526
207,1,42,207
433,0,67,433
30,0,1848,30
112,0,232,112
215,0,1114,215
173,0,1605,173
425,0,59,425
9,0,1957,9
98,0,218,98
6,0,1954,6
1,0,1949,1
458,0,92,458
165,0,1597,165
224,0,1123,224
126,0,246,126
587,1,267,587
139,0,259,139
290,0,1589,290
454,0,1424,454
133,0,253,133
517,0,1487,517
95,0,215,95
537,1,916,537
413,0,47,413
406,0,40,406
356,1,386,356
180,0,1612,180
204,1,136,204
555,0,787,555
291,0,1590,291
313,0,1742,313
104,0,224,104
370,0,4,370
441,0,75,441
444,0,78,444
210,0,1109,210
609,1,315,609
592,1,272,592
550,1,903,550
274,0,1173,274
260,0,1289,260
320,0,1749,320
475,0,1315,475
118,0,238,118
121,0,241,121
390,0,24,390
445,0,79,445
119,0,239,119
263,0,1162,263
21,0,1969,21
481,0,1321,481
110,0,230,110
448,0,82,448
417,0,51,417
359,0,1040,359
318,0,1747,318
343,0,1024,343
339,0,1020,339
353,0,1034,353
222,0,1121,222
25,0,1973,25
51,0,561,51
216,0,1115,216
193,0,1495,193
324,0,1005,324
3,0,1821,3
365,0,1046,365
545,1,898,545
287,0,1063,287
482,0,1322,482
519,0,1489,519
399,0,33,399
603,1,309,603
288,0,1587,288
501,0,1471,501
584,1,264,584
572,1,925,572
314,0,1381,314
189,0,1621,189
442,0,76,442
472,0,1442,472
63,0,606,63
426,0,60,426
294,0,1723,294
170,0,1602,170
521,0,1491,521
534,1,913,534
544,1,871,544
385,0,19,385
166,0,1598,166
49,0,610,49
38,0,1986,38
529,1,908,529
61,0,622,61
75,0,195,75
570,1,949,570
446,0,80,446
478,0,1448,478
79,0,199,79
549,1,902,549
349,0,150,349
116,0,236,116
602,1,256,602
375,0,9,375
351,0,902,351
443,0,77,443
186,0,824,186
500,0,1340,500
451,0,85,451
598,1,252,598
264,0,1163,264
522,0,1495,522
541,1,920,541
185,0,1617,185
450,0,84,450
8,0,1826,8
476,0,1446,476
459,0,1299,459
155,0,1587,155
94,0,214,94
387,0,21,387
117,0,237,117
604,1,258,604
167,0,1469,167
161,0,1593,161
395,0,29,395
229,0,1128,229
39,0,1987,39
144,0,264,144
292,0,1721,292
55,0,565,55
238,0,1137,238
107,0,227,107
56,0,617,56
551,1,904,551
488,0,1458,488
265,0,1164,265
492,0,1332,492
48,0,609,48
489,0,1329,489
143,0,263,143
383,0,17,383
449,0,83,449
536,0,1376,536
412,0,46,412
269,0,1298,269
364,0,915,364
306,0,1735,306
62,0,605,62
145,0,265,145
120,0,240,120
225,1,131,225
2,0,1820,2
252,0,1281,252
582,1,262,582
332,0,1739,332
132,0,252,132
464,0,1434,464
10,0,1958,10
511,0,1481,511
13,0,1961,13
559,1,322,559
28,0,1846,28
191,1,97,191
69,0,189,69
262,0,1161,262
172,0,1604,172
564,1,917,564
509,0,1349,509
220,0,1249,220
474,0,1444,474
147,0,267,147
296,0,1434,296
78,0,198,78
342,0,1023,342
327,0,878,327
590,1,270,590
281,0,1580,281
452,0,1422,452
552,1,879,552
401,0,35,401
80,0,200,80
535,1,888,535
311,0,1677,311
532,1,885,532
99,0,219,99
129,1,742,129
7,0,1825,7
34,0,1852,34
597,1,154,597
345,0,1026,345
174,0,1476,174
328,0,879,328
44,0,1992,44
22,0,1840,22
427,0,61,427
100,0,220,100
74,0,194,74
610,1,337,610
127,0,247,127
68,0,188,68
20,0,1968,20
258,0,1287,258
218,1,171,218
249,0,1148,249
14,0,1832,14
283,0,1712,283
108,0,228,108
396,0,30,396
331,0,1012,331
384,0,18,384
300,0,1729,300
326,0,877,326
379,0,13,379
515,0,1355,515
77,0,197,77
289,0,1718,289
322,0,873,322
309,0,1608,309
46,0,607,46
4,0,1952,4
273,0,1302,273
